cell_num	coverage_mean	coverage_variance	eff_seq_err_rate	ado_rate	deletion_rate	insertion_rate	dataset	tool	snv_type	tool_setup	true_cell_names	cell_names	loci_info	true_ado_states	ado_states	true_positive	false_positive	true_negative	false_negative	recall	precision	f1_score	fall_out	true_positive_one_ado	false_positive_one_ado	true_negative_one_ado	false_negative_one_ado	recall_one_ado	precision_one_ado	f1_score_one_ado	fall_out_one_ado	true_positive_two_ados	false_positive_two_ados	true_negative_two_ados	false_negative_two_ados	recall_two_ados	precision_two_ados	f1_score_two_ados	fall_out_two_ados
100	5	20	0.001999	0.16334	0.0	0.0	0001	sieve	candidate_snvs	none_univ	/home/kang/research/SIEVE_benchmark_pipeline_53/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_53/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0001/none_univ_0001_median.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_53/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0001/none_univ_0001_median.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_53/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0001	/home/kang/research/SIEVE_benchmark_pipeline_53/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0001/none_univ_0001_median.ado	1120	966	85294	15520	0.0673076923076923	0.5369127516778524	0.11961977998504753	0.011198701599814514	1120	966	85294	15520	0.0673076923076923	0.5369127516778524	0.11961977998504753	0.011198701599814514	0	0	102900	0	NA	NA	NA	0.0
100	5	20	0.001999	0.16334	0.0	0.0	0002	sieve	candidate_snvs	none_univ	/home/kang/research/SIEVE_benchmark_pipeline_53/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_53/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0002/none_univ_0002_mean.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_53/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0002/none_univ_0002_mean.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_53/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0002	/home/kang/research/SIEVE_benchmark_pipeline_53/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0002/none_univ_0002_mean.ado	1077	828	87992	16303	0.06196777905638665	0.5653543307086614	0.11169302566761732	0.009322224724161223	1077	828	87992	16303	0.06196777905638665	0.5653543307086614	0.11169302566761732	0.009322224724161223	0	0	106200	0	NA	NA	NA	0.0
100	5	20	0.001999	0.16334	0.0	0.0	0003	sieve	candidate_snvs	none_univ	/home/kang/research/SIEVE_benchmark_pipeline_53/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_53/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0003/none_univ_0003_median.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_53/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0003/none_univ_0003_median.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_53/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0003	/home/kang/research/SIEVE_benchmark_pipeline_53/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0003/none_univ_0003_median.ado	620	447	90894	17039	0.035109575853672345	0.5810684161199625	0.06621809249172274	0.004893749794725261	620	447	90894	17039	0.035109575853672345	0.5810684161199625	0.06621809249172274	0.004893749794725261	0	0	109000	0	NA	NA	NA	0.0
100	5	20	0.001999	0.16334	0.0	0.0	0004	sieve	candidate_snvs	none_univ	/home/kang/research/SIEVE_benchmark_pipeline_53/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_53/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0004/none_univ_0004_median.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_53/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0004/none_univ_0004_median.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_53/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0004	/home/kang/research/SIEVE_benchmark_pipeline_53/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0004/none_univ_0004_median.ado	2224	1808	90643	15925	0.12254118684225028	0.5515873015873016	0.20053198683558	0.019556305502374232	2224	1808	90643	15925	0.12254118684225028	0.5515873015873016	0.20053198683558	0.019556305502374232	0	0	110600	0	NA	NA	NA	0.0
100	5	20	0.001999	0.16334	0.0	0.0	0005	sieve	candidate_snvs	none_univ	/home/kang/research/SIEVE_benchmark_pipeline_53/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_53/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0005/none_univ_0005_median.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_53/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0005/none_univ_0005_median.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_53/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0005	/home/kang/research/SIEVE_benchmark_pipeline_53/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0005/none_univ_0005_median.ado	381	266	77593	14960	0.024835408382765142	0.58887171561051	0.047660745559169375	0.003416432268588089	381	266	77593	14960	0.024835408382765142	0.58887171561051	0.047660745559169375	0.003416432268588089	0	0	93200	0	NA	NA	NA	0.0
100	5	20	0.001999	0.16334	0.0	0.0	0006	sieve	candidate_snvs	none_univ	/home/kang/research/SIEVE_benchmark_pipeline_53/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_53/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0006/none_univ_0006_median.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_53/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0006/none_univ_0006_median.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_53/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0006	/home/kang/research/SIEVE_benchmark_pipeline_53/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0006/none_univ_0006_median.ado	1474	1235	116449	21542	0.0640424052832812	0.5441122185308231	0.11459669582118565	0.01049420481968662	1474	1235	116449	21542	0.0640424052832812	0.5441122185308231	0.11459669582118565	0.01049420481968662	0	0	140700	0	NA	NA	NA	0.0
100	5	20	0.001999	0.16334	0.0	0.0	0007	sieve	candidate_snvs	none_univ	/home/kang/research/SIEVE_benchmark_pipeline_53/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_53/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0007/none_univ_0007_median.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_53/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0007/none_univ_0007_median.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_53/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0007	/home/kang/research/SIEVE_benchmark_pipeline_53/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0007/none_univ_0007_median.ado	834	638	78817	14811	0.05330776605944392	0.5665760869565217	0.09744698253198576	0.008029702347240576	834	638	78817	14811	0.05330776605944392	0.5665760869565217	0.09744698253198576	0.008029702347240576	0	0	95100	0	NA	NA	NA	0.0
100	5	20	0.001999	0.16334	0.0	0.0	0008	sieve	candidate_snvs	none_univ	/home/kang/research/SIEVE_benchmark_pipeline_53/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_53/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0008/none_univ_0008_median.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_53/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0008/none_univ_0008_median.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_53/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0008	/home/kang/research/SIEVE_benchmark_pipeline_53/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0008/none_univ_0008_median.ado	1137	935	86436	15892	0.06676845381408186	0.5487451737451737	0.11905135856761424	0.010701491341520642	1137	935	86436	15892	0.06676845381408186	0.5487451737451737	0.11905135856761424	0.010701491341520642	0	0	104400	0	NA	NA	NA	0.0
100	5	20	0.001999	0.16334	0.0	0.0	0009	sieve	candidate_snvs	none_univ	/home/kang/research/SIEVE_benchmark_pipeline_53/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_53/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0009/none_univ_0009_mean.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_53/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0009/none_univ_0009_mean.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_53/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0009	/home/kang/research/SIEVE_benchmark_pipeline_53/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0009/none_univ_0009_mean.ado	1649	1479	96973	17699	0.08522844738474261	0.5271739130434783	0.14673429435842675	0.015022549059440131	1649	1479	96973	17699	0.08522844738474261	0.5271739130434783	0.14673429435842675	0.015022549059440131	0	0	117800	0	NA	NA	NA	0.0
100	5	20	0.001999	0.16334	0.0	0.0	0010	sieve	candidate_snvs	none_univ	/home/kang/research/SIEVE_benchmark_pipeline_53/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_53/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0010/none_univ_0010_mean.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_53/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0010/none_univ_0010_mean.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_53/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0010	/home/kang/research/SIEVE_benchmark_pipeline_53/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0010/none_univ_0010_mean.ado	585	443	84784	15988	0.03529837687805467	0.5690661478599222	0.0664734958241009	0.005197883299893226	585	443	84784	15988	0.03529837687805467	0.5690661478599222	0.0664734958241009	0.005197883299893226	0	0	101800	0	NA	NA	NA	0.0
