cell_num	coverage_mean	coverage_variance	eff_seq_err_rate	ado_rate	deletion_rate	insertion_rate	dataset	tool	snv_type	tool_setup	fine_tune_type	data_type	true_cell_names	cell_names	loci_info	true_ado_states	ado_states	true_positive	false_positive	true_negative	false_negative	recall	precision	f1_score	fall_out	true_positive_one_ado	false_positive_one_ado	true_negative_one_ado	false_negative_one_ado	recall_one_ado	precision_one_ado	f1_score_one_ado	fall_out_one_ado	true_positive_two_ados	false_positive_two_ados	true_negative_two_ados	false_negative_two_ados	recall_two_ados	precision_two_ados	f1_score_two_ados	fall_out_two_ados
40	20	10	0.001999	0.16334	0.0	0.0	0001	sieve	candidate_snvs	none_univ-fels_fixed_2	mt	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0001/sieve_median.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0001/sieve_median.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0001	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0001/sieve_median.ado	3753	466	22241	660	0.8504418762746431	0.8895472860867504	0.8695551436515292	0.02052230589686	3753	466	22241	660	0.8504418762746431	0.8895472860867504	0.8695551436515292	0.02052230589686	0	0	27120	0	NA	NA	NA	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0002	sieve	candidate_snvs	none_univ-fels_fixed_2	mt	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0002/sieve_median.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0002/sieve_median.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0002	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0002/sieve_median.ado	2963	364	18000	513	0.8524165707710012	0.8905921250375713	0.8710862854622959	0.0198213896754519	2963	364	18000	513	0.8524165707710012	0.8905921250375713	0.8710862854622959	0.0198213896754519	0	0	21840	0	NA	NA	NA	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0003	sieve	candidate_snvs	none_univ-fels_fixed_2	mt	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0003/sieve_median.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0003/sieve_median.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0003	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0003/sieve_median.ado	3133	442	18654	611	0.8368055555555556	0.8763636363636363	0.8561278863232683	0.0231462086300795	3133	442	18654	611	0.8368055555555556	0.8763636363636363	0.8561278863232683	0.0231462086300795	0	0	22840	0	NA	NA	NA	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0004	sieve	candidate_snvs	none_univ-fels_fixed_2	mt	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0004/sieve_median.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0004/sieve_median.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0004	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0004/sieve_median.ado	3498	472	21212	618	0.8498542274052479	0.8811083123425693	0.8651991095721	0.0217672016233167	3498	472	21212	618	0.8498542274052479	0.8811083123425693	0.8651991095721	0.0217672016233167	0	0	25800	0	NA	NA	NA	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0005	sieve	candidate_snvs	none_univ-fels_fixed_2	mt	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0005/sieve_median.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0005/sieve_median.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0005	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0005/sieve_median.ado	3309	478	19416	597	0.84715821812596	0.8737787166622657	0.8602625763681269	0.024027344928119	3309	478	19416	597	0.84715821812596	0.8737787166622657	0.8602625763681269	0.024027344928119	0	0	23800	0	NA	NA	NA	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0006	sieve	candidate_snvs	none_univ-fels_fixed_2	mt	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0006/sieve_median.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0006/sieve_median.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0006	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0006/sieve_median.ado	3521	482	21459	738	0.8267198872974877	0.8795903072695478	0.8523359961268457	0.0219680051045986	3521	482	21459	738	0.8267198872974877	0.8795903072695478	0.8523359961268457	0.0219680051045986	0	0	26200	0	NA	NA	NA	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0007	sieve	candidate_snvs	none_univ-fels_fixed_2	mt	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0007/sieve_median.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0007/sieve_median.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0007	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0007/sieve_median.ado	3163	416	18398	543	0.8534808418780356	0.8837664151997765	0.8683596431022649	0.0221111937918571	3163	416	18398	543	0.8534808418780356	0.8837664151997765	0.8683596431022649	0.0221111937918571	0	0	22520	0	NA	NA	NA	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0008	sieve	candidate_snvs	none_univ-fels_fixed_2	mt	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0008/sieve_median.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0008/sieve_median.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0008	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0008/sieve_median.ado	3431	505	21252	732	0.8241652654335816	0.8716971544715447	0.8472650944561059	0.0232109206232476	3431	505	21252	732	0.8241652654335816	0.8716971544715447	0.8472650944561059	0.0232109206232476	0	0	25920	0	NA	NA	NA	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0009	sieve	candidate_snvs	none_univ-fels_fixed_2	mt	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0009/sieve_median.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0009/sieve_median.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0009	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0009/sieve_median.ado	3197	417	19306	560	0.850944902848017	0.8846153846153846	0.8674535341202008	0.0211428281701566	3197	417	19306	560	0.850944902848017	0.8846153846153846	0.8674535341202008	0.0211428281701566	0	0	23480	0	NA	NA	NA	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0010	sieve	candidate_snvs	none_univ-fels_fixed_2	mt	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0010/sieve_median.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0010/sieve_median.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0010	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0010/sieve_median.ado	3768	527	21745	640	0.8548094373865699	0.8772991850989522	0.8659083074801793	0.0236619971264367	3768	527	21745	640	0.8548094373865699	0.8772991850989522	0.8659083074801793	0.0236619971264367	0	0	26680	0	NA	NA	NA	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0011	sieve	candidate_snvs	none_univ-fels_fixed_2	mt	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0011/sieve_median.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0011/sieve_median.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0011	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0011/sieve_median.ado	4050	471	24495	704	0.8519141775347077	0.8958195089581951	0.8733153638814016	0.0188656572939197	4050	471	24495	704	0.8519141775347077	0.8958195089581951	0.8733153638814016	0.0188656572939197	0	0	29720	0	NA	NA	NA	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0012	sieve	candidate_snvs	none_univ-fels_fixed_2	mt	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0012/sieve_median.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0012/sieve_median.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0012	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0012/sieve_median.ado	4107	518	24570	725	0.8499586092715232	0.888	0.8685629692291424	0.0206473214285714	4107	518	24570	725	0.8499586092715232	0.888	0.8685629692291424	0.0206473214285714	0	0	29920	0	NA	NA	NA	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0013	sieve	candidate_snvs	none_univ-fels_fixed_2	mt	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0013/sieve_median.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0013/sieve_median.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0013	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0013/sieve_median.ado	2753	306	16262	479	0.8517945544554455	0.8999673095782935	0.8752185662056907	0.0184693384838242	2753	306	16262	479	0.8517945544554455	0.8999673095782935	0.8752185662056907	0.0184693384838242	0	0	19800	0	NA	NA	NA	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0014	sieve	candidate_snvs	none_univ-fels_fixed_2	mt	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0014/sieve_median.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0014/sieve_median.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0014	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0014/sieve_median.ado	3550	474	19831	545	0.8669108669108669	0.8822067594433399	0.874491932504003	0.0233440039399162	3550	474	19831	545	0.8669108669108669	0.8822067594433399	0.874491932504003	0.0233440039399162	0	0	24400	0	NA	NA	NA	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0015	sieve	candidate_snvs	none_univ-fels_fixed_2	mt	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0015/sieve_median.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0015/sieve_median.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0015	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0015/sieve_median.ado	4055	558	23329	738	0.8460254537867724	0.8790375027097334	0.8622156070593238	0.0233599866035919	4055	558	23329	738	0.8460254537867724	0.8790375027097334	0.8622156070593238	0.0233599866035919	0	0	28680	0	NA	NA	NA	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0016	sieve	candidate_snvs	none_univ-fels_fixed_2	mt	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0016/sieve_median.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0016/sieve_median.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0016	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0016/sieve_median.ado	2681	398	16458	543	0.831575682382134	0.8707372523546606	0.8507060130096779	0.0236117702895111	2681	398	16458	543	0.831575682382134	0.8707372523546606	0.8507060130096779	0.0236117702895111	0	0	20080	0	NA	NA	NA	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0017	sieve	candidate_snvs	none_univ-fels_fixed_2	mt	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0017/sieve_median.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0017/sieve_median.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0017	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0017/sieve_median.ado	3730	537	22747	746	0.8333333333333334	0.8741504569955473	0.8532540317968661	0.0230630475863253	3730	537	22747	746	0.8333333333333334	0.8741504569955473	0.8532540317968661	0.0230630475863253	0	0	27760	0	NA	NA	NA	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0018	sieve	candidate_snvs	none_univ-fels_fixed_2	mt	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0018/sieve_median.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0018/sieve_median.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0018	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0018/sieve_median.ado	3270	402	19273	535	0.859395532194481	0.8905228758169934	0.8746823592349873	0.0204320203303684	3270	402	19273	535	0.859395532194481	0.8905228758169934	0.8746823592349873	0.0204320203303684	0	0	23480	0	NA	NA	NA	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0019	sieve	candidate_snvs	none_univ-fels_fixed_2	mt	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0019/sieve_median.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0019/sieve_median.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0019	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0019/sieve_median.ado	3423	431	19966	580	0.855108668498626	0.8881681370005189	0.8713249331806031	0.0211305584154532	3423	431	19966	580	0.855108668498626	0.8881681370005189	0.8713249331806031	0.0211305584154532	0	0	24400	0	NA	NA	NA	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0020	sieve	candidate_snvs	none_univ-fels_fixed_2	mt	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0020/sieve_median.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0020/sieve_median.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0020	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/exc_cnv/none_univ-fels_fixed_2/0020/sieve_median.ado	2921	370	17353	596	0.8305373898208701	0.8875721665147371	0.8581081081081082	0.0208768267223382	2921	370	17353	596	0.8305373898208701	0.8875721665147371	0.8581081081081082	0.0208768267223382	0	0	21240	0	NA	NA	NA	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0001	sieve	candidate_snvs	none_univ-fels_fixed_2	mt	inc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/inc_cnv/none_univ-fels_fixed_2/0001/sieve_median.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/inc_cnv/none_univ-fels_fixed_2/0001/sieve_median.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0001	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/inc_cnv/none_univ-fels_fixed_2/0001/sieve_median.ado	1854	420	31755	4491	0.2921985815602836	0.8153034300791556	0.4302123216150365	0.013053613053613	1854	420	31755	4491	0.2921985815602836	0.8153034300791556	0.4302123216150365	0.013053613053613	0	0	38520	0	NA	NA	NA	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0002	sieve	candidate_snvs	none_univ-fels_fixed_2	mt	inc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/inc_cnv/none_univ-fels_fixed_2/0002/sieve_median.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/inc_cnv/none_univ-fels_fixed_2/0002/sieve_median.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0002	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/inc_cnv/none_univ-fels_fixed_2/0002/sieve_median.ado	1440	383	25247	3450	0.294478527607362	0.7899067471201316	0.4290183226575302	0.0149434256730394	1440	383	25247	3450	0.294478527607362	0.7899067471201316	0.4290183226575302	0.0149434256730394	0	0	30520	0	NA	NA	NA	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0003	sieve	candidate_snvs	none_univ-fels_fixed_2	mt	inc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/inc_cnv/none_univ-fels_fixed_2/0003/sieve_median.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/inc_cnv/none_univ-fels_fixed_2/0003/sieve_median.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0003	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/inc_cnv/none_univ-fels_fixed_2/0003/sieve_median.ado	951	319	27446	4404	0.1775910364145658	0.7488188976377953	0.2870943396226414	0.0114892850711327	951	319	27446	4404	0.1775910364145658	0.7488188976377953	0.2870943396226414	0.0114892850711327	0	0	33120	0	NA	NA	NA	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0004	sieve	candidate_snvs	none_univ-fels_fixed_2	mt	inc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/inc_cnv/none_univ-fels_fixed_2/0004/sieve_median.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/inc_cnv/none_univ-fels_fixed_2/0004/sieve_median.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0004	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sieve/from_candidate/variant_calling/stage2/mt/inc_cnv/none_univ-fels_fixed_2/0004/sieve_median.ado	1458	395	30800	4467	0.2460759493670886	0.7868321640582838	0.3749035741835947	0.0126622856226959	1458	395	30800	4467	0.2460759493670886	0.7868321640582838	0.3749035741835947	0.0126622856226959	0	0	37120	0	NA	NA	NA	0.0
