cell_num	coverage_mean	coverage_variance	eff_seq_err_rate	ado_rate	deletion_rate	insertion_rate	dataset	tool	snv_type	tool_setup	true_cell_names	cell_names	loci_info	true_ado_states	ado_states	true_positive	false_positive	true_negative	false_negative	recall	precision	f1_score	fall_out	true_positive_one_ado	false_positive_one_ado	true_negative_one_ado	false_negative_one_ado	recall_one_ado	precision_one_ado	f1_score_one_ado	fall_out_one_ado	true_positive_two_ados	false_positive_two_ados	true_negative_two_ados	false_negative_two_ados	recall_two_ados	precision_two_ados	f1_score_two_ados	fall_out_two_ados
100	20	2	0.001999	0.16334	0.0	0.0	0001	sieve	candidate_snvs	none_univ	/home/kang/research/SIEVE_benchmark_pipeline_32/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_32/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0001/none_univ_0001_mean.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_32/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0001/none_univ_0001_mean.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_32/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0001	/home/kang/research/SIEVE_benchmark_pipeline_32/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0001/none_univ_0001_mean.ado	16067	1137	87375	1321	0.9240280653324132	0.9339107184375728	0.9289431082331174	0.012845715835141	16067	1137	87375	1321	0.9240280653324132	0.9339107184375728	0.9289431082331174	0.012845715835141	0	0	105900	0	NA	NA	NA	0.0
100	20	2	0.001999	0.16334	0.0	0.0	0002	sieve	candidate_snvs	none_univ	/home/kang/research/SIEVE_benchmark_pipeline_32/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_32/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0002/none_univ_0002_mean.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_32/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0002/none_univ_0002_mean.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_32/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0002	/home/kang/research/SIEVE_benchmark_pipeline_32/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0002/none_univ_0002_mean.ado	17291	1077	94632	1400	0.925097640575678	0.9413654181184667	0.9331606357430045	0.011252860232580007	17291	1077	94632	1400	0.925097640575678	0.9413654181184667	0.9331606357430045	0.011252860232580007	0	0	114400	0	NA	NA	NA	0.0
100	20	2	0.001999	0.16334	0.0	0.0	0003	sieve	candidate_snvs	none_univ	/home/kang/research/SIEVE_benchmark_pipeline_32/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_32/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0003/none_univ_0003_median.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_32/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0003/none_univ_0003_median.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_32/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0003	/home/kang/research/SIEVE_benchmark_pipeline_32/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0003/none_univ_0003_median.ado	19717	1382	108935	1766	0.9177954661825628	0.934499265368027	0.9260720492226764	0.012527534287553144	19717	1382	108935	1766	0.9177954661825628	0.934499265368027	0.9260720492226764	0.012527534287553144	0	0	131800	0	NA	NA	NA	0.0
100	20	2	0.001999	0.16334	0.0	0.0	0004	sieve	candidate_snvs	none_univ	/home/kang/research/SIEVE_benchmark_pipeline_32/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_32/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0004/none_univ_0004_mean.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_32/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0004/none_univ_0004_mean.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_32/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0004	/home/kang/research/SIEVE_benchmark_pipeline_32/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0004/none_univ_0004_mean.ado	17314	1216	97511	1659	0.9125599536182996	0.9343766864543984	0.9233394661760392	0.0123167927719874	17314	1216	97511	1659	0.9125599536182996	0.9343766864543984	0.9233394661760392	0.0123167927719874	0	0	117700	0	NA	NA	NA	0.0
100	20	2	0.001999	0.16334	0.0	0.0	0005	sieve	candidate_snvs	none_univ	/home/kang/research/SIEVE_benchmark_pipeline_32/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_32/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0005/none_univ_0005_mode_gaussian.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_32/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0005/none_univ_0005_mode_gaussian.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_32/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0005	/home/kang/research/SIEVE_benchmark_pipeline_32/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0005/none_univ_0005_mode_gaussian.ado	19646	1343	109683	1728	0.9191541124730982	0.9360141026251846	0.9275074947477752	0.0120962657395565	19646	1343	109683	1728	0.9191541124730982	0.9360141026251846	0.9275074947477752	0.0120962657395565	0	0	132400	0	NA	NA	NA	0.0
100	20	2	0.001999	0.16334	0.0	0.0	0006	sieve	candidate_snvs	none_univ	/home/kang/research/SIEVE_benchmark_pipeline_32/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_32/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0006/none_univ_0006_mean.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_32/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0006/none_univ_0006_mean.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_32/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0006	/home/kang/research/SIEVE_benchmark_pipeline_32/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0006/none_univ_0006_mean.ado	16095	1152	88839	1414	0.9192415329259238	0.9332057749173768	0.9261710208309356	0.012801280128012802	16095	1152	88839	1414	0.9192415329259238	0.9332057749173768	0.9261710208309356	0.012801280128012802	0	0	107500	0	NA	NA	NA	0.0
100	20	2	0.001999	0.16334	0.0	0.0	0007	sieve	candidate_snvs	none_univ	/home/kang/research/SIEVE_benchmark_pipeline_32/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_32/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0007/none_univ_0007_mean.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_32/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0007/none_univ_0007_mean.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_32/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0007	/home/kang/research/SIEVE_benchmark_pipeline_32/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0007/none_univ_0007_mean.ado	14325	925	78767	1183	0.9237167913335051	0.939344262295082	0.9314649847194224	0.011607187672539276	14325	925	78767	1183	0.9237167913335051	0.939344262295082	0.9314649847194224	0.011607187672539276	0	0	95200	0	NA	NA	NA	0.0
100	20	2	0.001999	0.16334	0.0	0.0	0008	sieve	candidate_snvs	none_univ	/home/kang/research/SIEVE_benchmark_pipeline_32/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_32/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0008/none_univ_0008_mean.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_32/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0008/none_univ_0008_mean.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_32/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0008	/home/kang/research/SIEVE_benchmark_pipeline_32/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0008/none_univ_0008_mean.ado	20144	1362	109433	1461	0.9323767646378152	0.9366688366037385	0.9345178724687434	0.012292973509634913	20144	1362	109433	1461	0.9323767646378152	0.9366688366037385	0.9345178724687434	0.012292973509634913	0	0	132400	0	NA	NA	NA	0.0
100	20	2	0.001999	0.16334	0.0	0.0	0009	sieve	candidate_snvs	none_univ	/home/kang/research/SIEVE_benchmark_pipeline_32/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_32/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0009/none_univ_0009_median.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_32/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0009/none_univ_0009_median.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_32/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0009	/home/kang/research/SIEVE_benchmark_pipeline_32/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0009/none_univ_0009_median.ado	18057	1154	99632	1457	0.9253356564517782	0.9399302482952476	0.9325758553905744	0.011450002976603894	18057	1154	99632	1457	0.9253356564517782	0.9399302482952476	0.9325758553905744	0.011450002976603894	0	0	120300	0	NA	NA	NA	0.0
100	20	2	0.001999	0.16334	0.0	0.0	0010	sieve	candidate_snvs	none_univ	/home/kang/research/SIEVE_benchmark_pipeline_32/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_32/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0010/none_univ_0010_median.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_32/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0010/none_univ_0010_median.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_32/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0010	/home/kang/research/SIEVE_benchmark_pipeline_32/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0010/none_univ_0010_median.ado	20331	1459	112846	1864	0.9160171209731922	0.9330426801284992	0.9244515175628054	0.01276409605879008	20331	1459	112846	1864	0.9160171209731922	0.9330426801284992	0.9244515175628054	0.01276409605879008	0	0	136500	0	NA	NA	NA	0.0
