cell_num	coverage_mean	coverage_variance	eff_seq_err_rate	ado_rate	deletion_rate	insertion_rate	dataset	tool	snv_type	tool_setup	true_cell_names	cell_names	loci_info	true_ado_states	ado_states	true_positive	false_positive	true_negative	false_negative	recall	precision	f1_score	fall_out	true_positive_one_ado	false_positive_one_ado	true_negative_one_ado	false_negative_one_ado	recall_one_ado	precision_one_ado	f1_score_one_ado	fall_out_one_ado	true_positive_two_ados	false_positive_two_ados	true_negative_two_ados	false_negative_two_ados	recall_two_ados	precision_two_ados	f1_score_two_ados	fall_out_two_ados
100	20	10	0.001999	0.16334	0.0	0.0	0001	sieve	candidate_snvs	none_univ	/home/kang/research/SIEVE_benchmark_pipeline_12/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_12/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0001/none_univ_0001_median.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_12/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0001/none_univ_0001_median.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_12/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0001	/home/kang/research/SIEVE_benchmark_pipeline_12/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0001/none_univ_0001_median.ado	14508	1952	86210	2730	0.8416289592760181	0.8814094775212636	0.8610600035610423	0.02214105850593226	14508	1952	86210	2730	0.8416289592760181	0.8814094775212636	0.8610600035610423	0.02214105850593226	0	0	105400	0	NA	NA	NA	0.0
100	20	10	0.001999	0.16334	0.0	0.0	0002	sieve	candidate_snvs	none_univ	/home/kang/research/SIEVE_benchmark_pipeline_12/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_12/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0002/none_univ_0002_mean.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_12/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0002/none_univ_0002_mean.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_12/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0002	/home/kang/research/SIEVE_benchmark_pipeline_12/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0002/none_univ_0002_mean.ado	19641	2698	118629	4032	0.8296793815739449	0.8792246743363624	0.853733808571677	0.022237424480948183	19641	2698	118629	4032	0.8296793815739449	0.8792246743363624	0.853733808571677	0.022237424480948183	0	0	145000	0	NA	NA	NA	0.0
100	20	10	0.001999	0.16334	0.0	0.0	0003	sieve	candidate_snvs	none_univ	/home/kang/research/SIEVE_benchmark_pipeline_12/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_12/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0003/none_univ_0003_mean.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_12/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0003/none_univ_0003_mean.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_12/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0003	/home/kang/research/SIEVE_benchmark_pipeline_12/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0003/none_univ_0003_mean.ado	19823	2861	118574	3942	0.8341258152745634	0.8738758596367484	0.8535382893065513	0.023559929180219867	19823	2861	118574	3942	0.8341258152745634	0.8738758596367484	0.8535382893065513	0.023559929180219867	0	0	145200	0	NA	NA	NA	0.0
100	20	10	0.001999	0.16334	0.0	0.0	0004	sieve	candidate_snvs	none_univ	/home/kang/research/SIEVE_benchmark_pipeline_12/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_12/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0004/none_univ_0004_mean.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_12/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0004/none_univ_0004_mean.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_12/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0004	/home/kang/research/SIEVE_benchmark_pipeline_12/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0004/none_univ_0004_mean.ado	12904	1855	78005	2636	0.8303732303732304	0.8743139779117827	0.8517772863790883	0.023228149261207108	12904	1855	78005	2636	0.8303732303732304	0.8743139779117827	0.8517772863790883	0.023228149261207108	0	0	95400	0	NA	NA	NA	0.0
100	20	10	0.001999	0.16334	0.0	0.0	0005	sieve	candidate_snvs	none_univ	/home/kang/research/SIEVE_benchmark_pipeline_12/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_12/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0005/none_univ_0005_median.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_12/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0005/none_univ_0005_median.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_12/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0005	/home/kang/research/SIEVE_benchmark_pipeline_12/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0005/none_univ_0005_median.ado	15664	2096	94397	3243	0.8284762257364997	0.881981981981982	0.8543922327978837	0.021721782927258973	15664	2096	94397	3243	0.8284762257364997	0.881981981981982	0.8543922327978837	0.021721782927258973	0	0	115400	0	NA	NA	NA	0.0
100	20	10	0.001999	0.16334	0.0	0.0	0006	sieve	candidate_snvs	none_univ	/home/kang/research/SIEVE_benchmark_pipeline_12/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_12/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0006/none_univ_0006_mean.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_12/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0006/none_univ_0006_mean.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_12/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0006	/home/kang/research/SIEVE_benchmark_pipeline_12/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0006/none_univ_0006_mean.ado	14942	2130	92327	3201	0.8235683183596979	0.8752343017806935	0.8486156467414454	0.022549943360470903	14942	2130	92327	3201	0.8235683183596979	0.8752343017806935	0.8486156467414454	0.022549943360470903	0	0	112600	0	NA	NA	NA	0.0
100	20	10	0.001999	0.16334	0.0	0.0	0007	sieve	candidate_snvs	none_univ	/home/kang/research/SIEVE_benchmark_pipeline_12/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_12/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0007/none_univ_0007_mean.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_12/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0007/none_univ_0007_mean.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_12/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0007	/home/kang/research/SIEVE_benchmark_pipeline_12/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0007/none_univ_0007_mean.ado	20074	2625	119721	3580	0.8486513908852625	0.8843561390369621	0.8661359566802579	0.02145554411259869	20074	2625	119721	3580	0.8486513908852625	0.8843561390369621	0.8661359566802579	0.02145554411259869	0	0	146000	0	NA	NA	NA	0.0
100	20	10	0.001999	0.16334	0.0	0.0	0008	sieve	candidate_snvs	none_univ	/home/kang/research/SIEVE_benchmark_pipeline_12/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_12/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0008/none_univ_0008_mean.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_12/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0008/none_univ_0008_mean.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_12/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0008	/home/kang/research/SIEVE_benchmark_pipeline_12/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0008/none_univ_0008_mean.ado	15592	2165	93738	3305	0.8251045139440123	0.8780762516190798	0.8507666284716537	0.02257489338185458	15592	2165	93738	3305	0.8251045139440123	0.8780762516190798	0.8507666284716537	0.02257489338185458	0	0	114800	0	NA	NA	NA	0.0
100	20	10	0.001999	0.16334	0.0	0.0	0009	sieve	candidate_snvs	none_univ	/home/kang/research/SIEVE_benchmark_pipeline_12/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_12/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0009/none_univ_0009_mean.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_12/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0009/none_univ_0009_mean.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_12/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0009	/home/kang/research/SIEVE_benchmark_pipeline_12/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0009/none_univ_0009_mean.ado	15551	2156	92821	3272	0.8261701110343729	0.8782402439713107	0.8514098001642485	0.022700232687913918	15551	2156	92821	3272	0.8261701110343729	0.8782402439713107	0.8514098001642485	0.022700232687913918	0	0	113800	0	NA	NA	NA	0.0
100	20	10	0.001999	0.16334	0.0	0.0	0010	sieve	candidate_snvs	none_univ	/home/kang/research/SIEVE_benchmark_pipeline_12/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_12/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0010/none_univ_0010_mean.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_12/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0010/none_univ_0010_mean.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_12/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0010	/home/kang/research/SIEVE_benchmark_pipeline_12/benchmark_results/sieve/from_candidate/variant_calling/none_univ/0010/none_univ_0010_mean.ado	17696	2429	105143	3332	0.8415446071904128	0.8793043478260869	0.8600102058173158	0.0225802253374484	17696	2429	105143	3332	0.8415446071904128	0.8793043478260869	0.8600102058173158	0.0225802253374484	0	0	128600	0	NA	NA	NA	0.0
